date,8:00~9:00_x,9:00~10:00_x,10:00~11:00_x,11:00~12:00_x,12:00~13:00_x,13:00~14:00_x,14:00~15:00_x,15:00~16:00_x,16:00~17:00_x,17:00~18:00_x,18:00~19:00_x,19:00~20:00_x,20:00~21:00_x,21:00~22:00_x,8:00~9:00_y,9:00~10:00_y,10:00~11:00_y,11:00~12:00_y,12:00~13:00_y,13:00~14:00_y,14:00~15:00_y,15:00~16:00_y,16:00~17:00_y,17:00~18:00_y,18:00~19:00_y,19:00~20:00_y,20:00~21:00_y,21:00~22:00_y
2010/3/18(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,院際盃籃球賽,院際盃籃球賽,院際盃籃球賽,院際盃籃球賽,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/3/19(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,院際盃籃球賽,院際盃籃球賽,院際盃籃球賽,院際盃籃球賽,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/3/20(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/3/21(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2010/3/22(一),維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,有場,有場,有場,有場,有場,維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,場地調整,有場,有場,有場,有場
2010/3/23(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/3/24(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/3/25(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/3/26(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2010/3/27(六),全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2010/3/28(日),全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,全國牙醫學系運動會,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2010/3/29(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/3/30(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/3/31(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/01(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/02(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2010/4/03(六),全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2010/4/04(日),全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,全國森林大專聯合盃,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2010/4/05(一),清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節,清明節
2010/4/06(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/07(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/08(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/09(五),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2010/4/10(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/4/11(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/4/12(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/13(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/14(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/15(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/16(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2010/4/17(六),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2010/4/18(日),不開放,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2010/4/19(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/20(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/4/21(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/4/22(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/4/23(五),有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,大型活動,大型活動,大型活動,大型活動,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2010/4/24(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/4/25(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2010/4/26(一),維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,有場,有場,有場,有場,有場,維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,場地調整,有場,有場,有場,有場
2010/4/27(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/28(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/29(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2010/4/30(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
